run_id,site,model,mode,rep,analysis_weight,evaluated_fields,correct_value,correct_abstention,incorrect_value,false_abstention,unsupported_value,field_accuracy,precision,recall,abstention_accuracy,false_abstention_rate,unsupported_fill_rate,predicted_abstention_rate,ground_truth_absent_fraction,extraction_tokens,discovery_tokens,model_calls,rejected_count,unresolved_count,conflicts,latency_sec,corpus_fingerprint,notes,input_tokens,output_tokens,performance_total_tokens,performance_model_calls,extraction_latency_sec,profile_latency_sec,performance_status
4e54ad17-6981-42b1-8569-4f6fbb674541,stampede3,gemini-3.1-pro-preview,expanded,3,0.3333333333333333,159,116,29,3,9,2,0.9119496855345912,0.9586776859504132,0.90625,0.935483870967742,0.0703125,0.064516129032258,0.2389937106918239,0.1949685534591195,89205.0,5528,6,21,43,6,141.372,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+39 more); model divergence: 5 profile value(s) differ from gpt-5-mini",67455,21750,89205,6,141.27694595901994,141.3717502500076,completed
581c98d5-47d8-4b8c-96d5-54f44deef27c,stampede3,gpt-5.6-terra,full-corpus,1,0.3333333333333333,159,112,29,3,13,2,0.8867924528301887,0.9572649572649572,0.875,0.935483870967742,0.1015625,0.064516129032258,0.2641509433962264,0.1949685534591195,159802.0,5528,22,8,52,6,114.262,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+48 more); model divergence: 8 profile value(s) differ from gpt-5-mini",147057,12745,159802,22,114.00394716192386,114.26245554100024,completed
a7edf7fb-a8b5-46ad-ba6f-f5b9d58ac3cb,stampede3,gemini-3.6-flash,full-corpus,1,0.3333333333333333,159,112,29,3,13,2,0.8867924528301887,0.9572649572649572,0.875,0.935483870967742,0.1015625,0.064516129032258,0.2641509433962264,0.1949685534591195,223112.0,5528,22,8,52,6,350.773,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+48 more); model divergence: 8 profile value(s) differ from gpt-5-mini",143407,79705,223112,22,350.4947287480318,350.772918542003,completed
520254b7-80dc-44fb-96b2-c16194a15b5d,stampede3,gemini-3.1-pro-preview,full-corpus,1,0.3333333333333333,159,113,29,3,12,2,0.8930817610062893,0.9576271186440678,0.8828125,0.935483870967742,0.09375,0.064516129032258,0.2578616352201258,0.1949685534591195,202142.0,5528,22,15,44,6,401.895,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+40 more); model divergence: 8 profile value(s) differ from gpt-5-mini",143169,58973,202142,22,401.6186641250388,401.89524675000575,completed
56af287d-6558-45d5-95e6-62316d69d0fd,stampede3,gpt-5-mini,expanded,1,0.3333333333333333,159,118,27,3,7,4,0.9119496855345912,0.944,0.921875,0.8709677419354839,0.0546875,0.1290322580645161,0.2138364779874214,0.1949685534591195,78429.0,5528,6,24,38,6,186.877,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+34 more); retry=1; model divergence: baseline",60660,17769,78429,6,186.75006937602302,186.876856709001,completed
47962535-0c03-4997-93aa-8804b1972dae,stampede3,gpt-5-mini,full-corpus,1,0.3333333333333333,159,113,27,5,10,4,0.8805031446540881,0.9262295081967212,0.8828125,0.8709677419354839,0.078125,0.1290322580645161,0.2327044025157232,0.1949685534591195,214064.0,5528,23,29,43,6,596.173,56bc7f6460e3c1ff8c7fea86724dbd38ff04735d6d58c724e5f8a124177d11b9,"conflicts: /slurm/partitions/h100/maximum_walltime_seconds, /slurm/partitions/icx/maximum_walltime_seconds, /slurm/partitions/nvdimm/maximum_walltime_seconds, /slurm/partitions/pvc/maximum_walltime_seconds (+2 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+39 more); retry=1; model divergence: baseline",153928,60136,214064,23,595.9081047109794,596.1733730839915,completed
0dfb81d9-bd9f-40c6-9812-380d00e26b41,notre-dame-crc,gpt-5-mini,bm25,1,0.3333333333333333,68,49,3,1,14,1,0.7647058823529411,0.9607843137254902,0.765625,0.75,0.21875,0.25,0.25,0.0588235294117647,49567.0,13685,5,9,17,0,271.494,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+13 more); model divergence: baseline",28075,21492,49567,5,271.3773482079996,271.49386850000883,completed
491a4a3e-dd04-44a2-a01d-cb69a9f0ca70,notre-dame-crc,gpt-5.6-terra,bm25,1,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,32840.0,13685,5,11,20,0,39.374,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 3 profile value(s) differ from gpt-5-mini",28101,4739,32840,5,39.279326961011975,39.374496832999284,completed
d937aaf5-a66f-48dc-bdf8-6836f4faa389,notre-dame-crc,gemini-3.6-flash,bm25,1,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,53490.0,13685,5,7,20,0,109.911,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 3 profile value(s) differ from gpt-5-mini",28981,24509,53490,5,109.82125778999762,109.91128770900832,completed
8750ca6a-e8c8-408d-901c-c564a532ea4c,notre-dame-crc,gemini-3.1-pro-preview,bm25,1,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,47948.0,13685,5,6,20,0,154.719,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 3 profile value(s) differ from gpt-5-mini",28982,18966,47948,5,154.62176012599957,154.71870483399834,completed
5da56bd5-c76b-43ca-8fb2-1ec02e3fc50f,notre-dame-crc,gpt-5-mini,expanded,1,0.3333333333333333,68,39,4,1,24,0,0.6323529411764706,0.975,0.609375,1.0,0.375,0.0,0.4117647058823529,0.0588235294117647,34779.0,13685,5,7,35,0,168.667,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+31 more); model divergence: baseline",20976,13803,34779,5,168.57570758395013,168.66684241700568,completed
c43946b0-b531-4da8-81b3-15a9a609ab26,notre-dame-crc,gpt-5.6-terra,expanded,1,0.3333333333333333,68,48,4,1,15,0,0.7647058823529411,0.979591836734694,0.75,1.0,0.234375,0.0,0.2794117647058823,0.0588235294117647,32335.0,13685,6,23,26,0,40.935,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+22 more); model divergence: 10 profile value(s) differ from gpt-5-mini",27777,4558,32335,6,40.84124729000905,40.93538829201134,completed
c6a22c56-3011-4576-aa00-fa3d09f31bae,notre-dame-crc,gemini-3.6-flash,expanded,1,0.3333333333333333,68,51,4,0,13,0,0.8088235294117647,1.0,0.796875,1.0,0.203125,0.0,0.25,0.0588235294117647,52758.0,13685,6,11,19,0,106.065,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, login_measurement (+15 more); model divergence: 10 profile value(s) differ from gpt-5-mini",28667,24091,52758,6,105.96426504199917,106.06472149999172,completed
904fd5e3-ee7b-49dd-a061-f7e1ab24d44f,notre-dame-crc,gemini-3.1-pro-preview,expanded,1,0.3333333333333333,68,46,4,1,17,0,0.7352941176470589,0.9787234042553192,0.71875,1.0,0.265625,0.0,0.3088235294117647,0.0588235294117647,45701.0,13685,6,9,29,0,144.003,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+25 more); model divergence: 12 profile value(s) differ from gpt-5-mini",28342,17359,45701,6,143.90280474904284,144.00314487500873,completed
a294f296-f81f-4a92-a89c-06fb4bc9c68e,notre-dame-crc,gpt-5-mini,expanded,2,0.3333333333333333,68,46,4,1,17,0,0.7352941176470589,0.9787234042553192,0.71875,1.0,0.265625,0.0,0.3088235294117647,0.0588235294117647,59230.0,13685,7,22,28,0,351.934,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+24 more); model divergence: baseline",31245,27985,59230,7,351.8074225409655,351.93370695901103,completed
9c66c455-dde1-44d7-8a11-3d66acd7c11f,notre-dame-crc,gpt-5.6-terra,expanded,2,0.3333333333333333,68,47,4,1,16,0,0.75,0.9791666666666666,0.734375,1.0,0.25,0.0,0.2941176470588235,0.0588235294117647,32659.0,13685,6,23,27,0,39.491,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+23 more); model divergence: 2 profile value(s) differ from gpt-5-mini",28082,4577,32659,6,39.394519001973094,39.49123408299056,completed
4672ce41-1c76-4ea2-81a0-7ebc2702a9f8,notre-dame-crc,gemini-3.6-flash,expanded,2,0.3333333333333333,68,47,4,1,16,0,0.75,0.9791666666666666,0.734375,1.0,0.25,0.0,0.2941176470588235,0.0588235294117647,57207.0,13685,6,24,27,0,118.099,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+23 more); model divergence: 2 profile value(s) differ from gpt-5-mini",28564,28643,57207,6,118.0080980429193,118.09893854199618,completed
ba3a7b7f-7fde-455d-a9cd-fbdf4081fe8e,notre-dame-crc,gemini-3.1-pro-preview,expanded,2,0.3333333333333333,68,46,4,1,17,0,0.7352941176470589,0.9787234042553192,0.71875,1.0,0.265625,0.0,0.3088235294117647,0.0588235294117647,48270.0,13685,6,25,29,0,162.686,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+25 more); model divergence: 4 profile value(s) differ from gpt-5-mini",28623,19647,48270,6,162.579806121008,162.68637624999974,completed
70437721-c976-4444-9995-9975dc3c6cc5,notre-dame-crc,gpt-5-mini,expanded,3,0.3333333333333333,68,50,3,0,14,1,0.7794117647058824,0.9803921568627452,0.78125,0.75,0.21875,0.25,0.25,0.0588235294117647,54978.0,13685,7,20,17,0,236.008,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+13 more); model divergence: baseline",30213,24765,54978,7,235.88730496099743,236.00813375000143,completed
6e071ad1-ecc3-4761-b6d3-7861fcf4e2f1,notre-dame-crc,gpt-5.6-terra,expanded,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,32328.0,13685,6,15,20,0,39.07,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 3 profile value(s) differ from gpt-5-mini",27848,4480,32328,6,38.96034816696192,39.069931999998516,completed
cdb91225-209a-4e35-83ac-0096505442e5,notre-dame-crc,gemini-3.6-flash,expanded,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,52736.0,13685,6,8,20,0,100.388,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 3 profile value(s) differ from gpt-5-mini",28683,24053,52736,6,100.28300479101017,100.388234500002,completed
7416426e-aac5-4eec-8cbd-7c9cb8ee197d,notre-dame-crc,gemini-3.1-pro-preview,expanded,3,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,50873.0,13685,6,23,21,0,180.348,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+17 more); model divergence: 5 profile value(s) differ from gpt-5-mini",27721,23152,50873,6,180.24391941797512,180.34764349999023,completed
79188c61-2b2b-4e61-a1ae-24967edc5fd9,notre-dame-crc,gpt-5-mini,full-corpus,1,0.3333333333333333,68,46,4,1,17,0,0.7352941176470589,0.9787234042553192,0.71875,1.0,0.265625,0.0,0.3088235294117647,0.0588235294117647,54619.0,13685,7,24,20,0,177.596,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: baseline",37202,17417,54619,7,177.46437899897865,177.5963494579919,completed
b6f1b0a2-94a0-472c-bcac-aace7fd6d681,notre-dame-crc,gpt-5.6-terra,full-corpus,1,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,47936.0,13685,8,11,19,0,44.955,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+15 more); model divergence: 10 profile value(s) differ from gpt-5-mini",42711,5225,47936,8,44.82062820896681,44.95489749999251,completed
ee52860f-c47d-4b3f-8027-acad28097c63,notre-dame-crc,gemini-3.6-flash,full-corpus,1,0.3333333333333333,68,52,4,0,12,0,0.8235294117647058,1.0,0.8125,1.0,0.1875,0.0,0.2352941176470588,0.0588235294117647,80715.0,13685,8,12,18,0,180.727,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, login_measurement, run_pilot (+14 more); model divergence: 10 profile value(s) differ from gpt-5-mini",37842,42873,80715,8,180.58652854101092,180.7266059579997,completed
dea10f4a-5572-4e2f-9a04-a8c7472f72f6,notre-dame-crc,gemini-3.1-pro-preview,full-corpus,1,0.3333333333333333,68,50,4,0,14,0,0.7941176470588235,1.0,0.78125,1.0,0.21875,0.0,0.2647058823529412,0.0588235294117647,71077.0,13685,8,22,20,0,267.817,71baf7c3797749fd062834aa457b3b889196c4de933c00cd7efceb89cbef2bdc,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+16 more); model divergence: 10 profile value(s) differ from gpt-5-mini",37828,33249,71077,8,267.68044933397323,267.8172691660002,completed
de934780-afee-457d-a25c-6e408946bb93,anvil,gpt-5.6-terra,bm25,2,0.3333333333333333,147,103,31,0,12,1,0.91156462585034,0.9903846153846154,0.8956521739130435,0.96875,0.1043478260869565,0.03125,0.2925170068027211,0.2176870748299319,27929.0,4734,4,2,61,8,26.631,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+57 more); model divergence: 6 profile value(s) differ from gpt-5-mini",24935,2994,27929,4,26.5195277499879,26.631396416996722,completed
2dbbff91-898e-4e01-976d-5b9ea8f91f2a,anvil,gemini-3.6-flash,bm25,2,0.3333333333333333,147,106,31,0,9,1,0.9319727891156464,0.9906542056074766,0.9217391304347826,0.96875,0.0782608695652174,0.03125,0.272108843537415,0.2176870748299319,34921.0,4734,3,0,58,9,56.033,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/gpu_count_per_node, /slurm/partitions/wholenode/maximum_walltime_seconds (+5 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+54 more); model divergence: 6 profile value(s) differ from gpt-5-mini",21476,13445,34921,3,55.93741029300145,56.03279533299792,completed
35fd8199-b135-4ed4-9e2c-9d952fb400b0,anvil,gemini-3.1-pro-preview,bm25,2,0.3333333333333333,147,107,31,0,8,1,0.9387755102040816,0.9907407407407408,0.9304347826086956,0.96875,0.0695652173913043,0.03125,0.2653061224489796,0.2176870748299319,43158.0,4734,4,2,56,8,124.506,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+52 more); model divergence: 6 profile value(s) differ from gpt-5-mini",26669,16489,43158,4,124.39540704003593,124.50643591700646,completed
0762754b-48a2-4d80-981c-b3207fbe762f,anvil,gpt-5-mini,bm25,3,0.3333333333333333,147,73,31,8,34,1,0.7074829931972789,0.8902439024390244,0.6347826086956522,0.96875,0.2956521739130435,0.03125,0.4421768707482993,0.2176870748299319,58903.0,4734,5,89,91,0,294.631,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+87 more); model divergence: baseline",33637,25266,58903,5,294.52378195902565,294.63111124999705,completed
86262baf-303c-4ded-be89-123439cac4dd,anvil,gpt-5.6-terra,bm25,3,0.3333333333333333,147,104,31,0,11,1,0.9183673469387756,0.9904761904761904,0.9043478260869564,0.96875,0.0956521739130434,0.03125,0.2857142857142857,0.2176870748299319,28326.0,4734,4,4,51,8,29.471,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+47 more); model divergence: 7 profile value(s) differ from gpt-5-mini",24935,3391,28326,4,29.36673983198125,29.471225500004948,completed
4f1d99bb-17c4-478f-929f-c33ed92d7387,anvil,gemini-3.6-flash,bm25,3,0.3333333333333333,147,107,31,0,8,1,0.9387755102040816,0.9907407407407408,0.9304347826086956,0.96875,0.0695652173913043,0.03125,0.2653061224489796,0.2176870748299319,43691.0,4734,4,1,57,8,70.648,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+53 more); model divergence: 7 profile value(s) differ from gpt-5-mini",26669,17022,43691,4,70.53677387598145,70.64795250000316,completed
1bf6787d-2705-4da2-9518-b973e12275f3,anvil,gemini-3.1-pro-preview,bm25,3,0.3333333333333333,147,107,31,0,8,1,0.9387755102040816,0.9907407407407408,0.9304347826086956,0.96875,0.0695652173913043,0.03125,0.2653061224489796,0.2176870748299319,54381.0,4734,5,3,56,8,144.592,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+52 more); model divergence: 7 profile value(s) differ from gpt-5-mini",34556,19825,54381,5,144.4785273730231,144.59230562500306,completed
3d8197a1-8db7-4ac0-8cac-c7952bbabb1d,anvil,gpt-5-mini,full-corpus,2,0.3333333333333333,147,100,32,2,13,0,0.8979591836734694,0.9803921568627452,0.8695652173913043,1.0,0.1130434782608695,0.0,0.3061224489795918,0.2176870748299319,124961.0,4734,15,28,62,9,470.611,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/gpu_count_per_node, /slurm/partitions/wholenode/maximum_walltime_seconds (+5 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+58 more); model divergence: baseline",79583,45378,124961,15,470.42956162600603,470.6107820830075,completed
c76c456d-967b-4ae3-b7bd-6538af13c1ad,anvil,gpt-5.6-terra,full-corpus,2,0.3333333333333333,147,101,31,0,14,1,0.8979591836734694,0.9901960784313726,0.8782608695652174,0.96875,0.1217391304347826,0.03125,0.3061224489795918,0.2176870748299319,65982.0,4734,11,3,64,9,66.722,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/gpu_count_per_node, /slurm/partitions/wholenode/maximum_walltime_seconds (+5 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+60 more); model divergence: 7 profile value(s) differ from gpt-5-mini",59661,6321,65982,11,66.54966358806996,66.72206762499991,completed
8c93d726-90d8-4533-8a59-e5db88a25170,anvil,gemini-3.6-flash,full-corpus,2,0.3333333333333333,147,101,31,0,14,1,0.8979591836734694,0.9901960784313726,0.8782608695652174,0.96875,0.1217391304347826,0.03125,0.3061224489795918,0.2176870748299319,102474.0,4734,13,7,64,9,198.283,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/gpu_count_per_node, /slurm/partitions/wholenode/maximum_walltime_seconds (+5 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+60 more); model divergence: 8 profile value(s) differ from gpt-5-mini",59609,42865,102474,13,198.10746567003662,198.28286449999723,completed
cd73a475-4816-4122-9754-80bbfb03c6e1,anvil,gpt-5.6-terra,full-corpus,3,0.3333333333333333,147,101,31,0,14,1,0.8979591836734694,0.9901960784313726,0.8782608695652174,0.96875,0.1217391304347826,0.03125,0.3061224489795918,0.2176870748299319,59704.0,4734,10,1,65,8,64.147,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+61 more); model divergence: 5 profile value(s) differ from gpt-5-mini",53408,6296,59704,10,63.98440337294596,64.14710799999011,completed
931518a8-4792-4889-91e9-24a00103385e,anvil,gemini-3.6-flash,full-corpus,3,0.3333333333333333,147,101,31,0,14,1,0.8979591836734694,0.9901960784313726,0.8782608695652174,0.96875,0.1217391304347826,0.03125,0.3061224489795918,0.2176870748299319,105801.0,4734,13,7,64,9,221.037,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/gpu_count_per_node, /slurm/partitions/wholenode/maximum_walltime_seconds (+5 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+60 more); model divergence: 6 profile value(s) differ from gpt-5-mini",59609,46192,105801,13,220.85285654301697,221.03663404200051,completed
b7e4d0b7-8020-4951-8e28-215e19d1a9d4,anvil,gemini-3.1-pro-preview,full-corpus,3,0.3333333333333333,147,101,31,0,14,1,0.8979591836734694,0.9901960784313726,0.8782608695652174,0.96875,0.1217391304347826,0.03125,0.3061224489795918,0.2176870748299319,88145.0,4734,12,11,64,9,305.032,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/gpu_count_per_node, /slurm/partitions/wholenode/maximum_walltime_seconds (+5 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+60 more); model divergence: 6 profile value(s) differ from gpt-5-mini",55551,32594,88145,12,304.8670440430287,305.0316251660115,completed
a39ca778-8086-4fed-a9fe-1e4d5605aed0,anvil,gpt-5-mini,bm25,2,0.3333333333333333,147,90,30,4,21,2,0.8163265306122449,0.9375,0.782608695652174,0.9375,0.1826086956521739,0.0625,0.3469387755102041,0.2176870748299319,53969.0,4734,5,35,69,8,174.755,b4702f0df1926850d6252174ebf22394763b3add5842824b6f1bdd5c05253cde,"conflicts: /slurm/partitions/debug/maximum_walltime_seconds, /slurm/partitions/gpu-debug/maximum_walltime_seconds, /slurm/partitions/wholenode/maximum_walltime_seconds, /slurm/partitions/wide/maximum_walltime_seconds (+4 more); abstentions: additional_documentation, additional_documentation, additional_documentation, additional_documentation (+65 more); retry=1; model divergence: baseline",33130,20839,53969,5,174.6555329609837,174.7550146660069,completed
